#! FIELDS time dD opes.bias opes.rct opes.zed opes.neff opes.nker
 0.000000 0.069118 -50.000000 -50.000000 1.000000 1.000000 0.000000
 5.000000 -0.000389 -40.969883 -7.498178 0.012555 1.000644 98.000000
 10.000000 -0.037430 -5.467181 -3.260001 0.008924 2.040117 198.000000
 15.000000 -0.074769 -13.151145 -2.752744 0.009308 4.941631 295.000000
 20.000000 -0.061560 -49.962968 -2.920596 0.007002 4.967666 393.000000
 25.000000 0.040922 -27.942359 -3.052509 0.005582 4.967666 493.000000
 30.000000 0.086567 -40.786632 -3.160335 0.004649 4.967666 592.000000
 35.000000 0.046396 -21.935792 -3.251526 0.003983 4.967666 691.000000
 40.000000 0.009412 -30.678271 -3.330536 0.003483 4.967666 790.000000
 45.000000 0.597202 -50.000000 -3.400238 0.003096 4.967666 889.000000
