#! FIELDS time dD opes.bias opes.rct opes.zed opes.neff opes.nker
 0.000000 0.069118 -50.000000 -50.000000 1.000000 1.000000 0.000000
 5.000000 -0.073728 -43.521348 -6.683741 0.013577 1.002548 99.000000
 10.000000 0.083582 -35.446433 -7.091476 0.006755 1.002548 199.000000
 15.000000 0.002516 -46.100890 -4.020825 0.006598 1.610563 299.000000
 20.000000 -0.070084 -25.018646 -4.190780 0.004957 1.610563 398.000000
 25.000000 0.020801 -19.697653 -4.307344 0.003982 1.632043 498.000000
 30.000000 0.093172 -5.746080 -3.861531 0.003727 2.756147 595.000000
 35.000000 0.056383 -7.559289 -3.890096 0.003523 3.035366 692.000000
 40.000000 0.073839 -49.996764 -2.231433 0.003846 5.684288 786.000000
 45.000000 0.006832 -8.872126 -2.301124 0.003428 5.684503 882.000000
 50.000000 0.033495 -7.669163 -1.761488 0.004813 14.379298 977.000000
 55.000000 0.077939 -6.189626 -1.807214 0.004425 14.877202 1070.000000
 60.000000 -0.027192 -22.782876 -1.857599 0.004061 14.932378 1167.000000
 65.000000 0.039000 -17.030267 -1.904985 0.003743 14.932378 1266.000000
 70.000000 0.040813 -23.477372 -1.948860 0.003482 14.932378 1361.000000
 75.000000 -0.009934 -19.143814 -1.989709 0.003257 14.932378 1455.000000
 80.000000 0.055253 -17.260501 -2.027922 0.003065 14.932378 1546.000000
 85.000000 -0.029822 -9.943203 -2.063820 0.002902 14.932378 1633.000000
 90.000000 -0.063655 -13.525202 -2.097666 0.002744 14.932382 1727.000000
 95.000000 0.007843 -12.142876 -2.129683 0.002601 14.932382 1822.000000
 100.000000 -0.070668 -29.621353 -2.160052 0.002476 14.932641 1914.000000
 105.000000 -0.018654 -14.676957 -2.188946 0.002360 14.932643 2008.000000
 110.000000 0.032625 -13.654917 -2.216493 0.002260 14.932740 2097.000000
 115.000000 0.057532 -7.860798 -2.242812 0.002171 14.933062 2183.000000
 120.000000 -0.052319 -12.140811 -2.267993 0.002085 14.934263 2273.000000
 125.000000 0.078369 -45.415887 -2.292143 0.002000 14.935589 2370.000000
 130.000000 0.043551 -19.989746 -2.315371 0.001923 14.935589 2465.000000
 135.000000 0.020262 -49.999999 -2.337723 0.001851 14.935589 2561.000000
 140.000000 0.078482 -47.659802 -2.359263 0.001781 14.935589 2661.000000
 145.000000 0.083495 -34.321742 -2.380047 0.001718 14.935589 2759.000000
 150.000000 -0.017008 -26.319148 -2.400126 0.001660 14.935589 2855.000000
 155.000000 0.061999 -32.713009 -2.419547 0.001604 14.935589 2954.000000
 160.000000 -0.226923 -18.208835 -2.438346 0.001552 14.935879 3053.000000
 165.000000 -0.063542 -33.206714 -2.403362 0.001565 17.079095 3153.000000
 170.000000 0.086131 -50.000000 -2.173442 0.001592 12.314953 3252.000000
