#! FIELDS time dD opes.bias opes.rct opes.zed opes.neff opes.nker
 0.000000 0.069118 -50.000000 -50.000000 1.000000 1.000000 0.000000
 5.000000 -0.018093 -36.532962 -2.474829 0.017126 1.911409 100.000000
 10.000000 -0.055382 -28.561751 -2.882567 0.008650 1.911409 198.000000
 15.000000 0.013857 -49.999963 -3.121816 0.005786 1.911409 296.000000
 20.000000 0.017177 -18.994987 -3.291771 0.004358 1.911409 393.000000
 25.000000 0.000031 -18.056406 -3.423684 0.003502 1.911409 489.000000
 30.000000 0.069817 -36.262293 -3.031919 0.005590 2.984796 581.000000
 35.000000 -0.032618 -42.206051 -3.123110 0.004804 2.984796 676.000000
 40.000000 0.082330 -18.641298 -3.202119 0.004245 2.984797 765.000000
 45.000000 -0.032256 -8.152037 -3.226250 0.003928 3.360835 856.000000
 50.000000 -0.055919 -40.426329 -2.510586 0.005523 8.883601 951.000000
 55.000000 -0.065887 -17.308348 -2.567002 0.005021 8.883601 1046.000000
 60.000000 -0.016404 -21.706215 -2.023397 0.004787 2.926877 1141.000000
 65.000000 0.033082 -20.187883 -2.023130 0.004355 3.406936 1228.000000
 70.000000 0.047255 -21.650516 -2.067005 0.004055 3.406936 1319.000000
 75.000000 -0.002894 -33.790478 -2.107854 0.003785 3.406936 1413.000000
 80.000000 0.074873 -23.595686 -2.146068 0.003553 3.406936 1505.000000
 85.000000 0.032232 -8.133265 -2.181965 0.003361 3.406939 1591.000000
 90.000000 0.035789 -43.660226 -2.213626 0.003197 3.431538 1673.000000
 95.000000 -0.022264 -37.537460 -2.245643 0.003025 3.431538 1768.000000
 100.000000 -0.056134 -41.814084 -2.276018 0.002866 3.431538 1866.000000
 105.000000 0.038833 -5.125096 -2.304736 0.002721 3.433520 1965.000000
 110.000000 0.043860 -13.165979 -1.447919 0.002888 3.501017 2056.000000
 115.000000 0.102153 -12.735996 -1.474240 0.002765 3.501072 2148.000000
 120.000000 0.020569 -8.665921 -1.499376 0.002657 3.501878 2235.000000
