#! FIELDS time dD_CV opes.bias opes.rct opes.zed opes.neff opes.nker
 0.000000 -1.982633 -50.000000 -50.000000 1.000000 1.000000 0.000000
 5.000000 -1.525727 -25.891959 -20.721075 0.020144 1.000000 100.000000
 10.000000 -1.421963 -35.011977 -12.421861 0.010072 1.000000 200.000000
 15.000000 -1.382362 -24.204413 -12.659655 0.006715 1.000000 300.000000
 20.000000 1.616748 -49.395030 -10.572403 0.005037 1.000014 400.000000
 25.000000 1.820126 -49.998677 -10.704316 0.004030 1.000014 500.000000
 30.000000 1.149969 -34.674750 -10.812142 0.003358 1.000014 600.000000
 35.000000 1.310130 -49.999839 -10.903333 0.002879 1.000014 700.000000
 40.000000 1.651724 -39.439732 -10.982343 0.002519 1.000014 800.000000
 45.000000 1.247532 -46.176828 -11.052045 0.002239 1.000014 900.000000
 50.000000 1.822628 -49.888183 -11.114404 0.002015 1.000014 1000.000000
 55.000000 1.875098 -39.633316 -11.092140 0.001834 1.000016 1100.000000
 60.000000 1.981583 -41.431041 -11.143486 0.001682 1.000016 1200.000000
 65.000000 0.722934 -49.971798 -11.129860 0.001553 1.000018 1300.000000
 70.000000 1.247672 -49.926867 -11.173702 0.001442 1.000018 1400.000000
 75.000000 1.502214 -40.499459 -11.214549 0.001346 1.000018 1500.000000
 80.000000 -0.790369 -49.999205 -11.252762 0.001262 1.000018 1600.000000
 85.000000 1.748480 -40.353827 -11.288659 0.001188 1.000018 1700.000000
 90.000000 -1.315898 -37.547961 -11.322506 0.001122 1.000018 1800.000000
 95.000000 -0.670636 -35.057043 -10.649980 0.001062 1.000059 1900.000000
 100.000000 -1.838368 -37.903563 -8.729058 0.001011 1.001599 2000.000000
 105.000000 -1.646730 -49.753084 -7.876445 0.000967 1.007089 2100.000000
 110.000000 -1.612069 -32.723655 -7.903994 0.000923 1.007089 2200.000000
 115.000000 -1.123921 -48.881285 -7.930319 0.000883 1.007089 2300.000000
 120.000000 1.397989 -45.846507 -7.954259 0.000846 1.007104 2400.000000
 125.000000 -0.611139 -46.056213 -7.978436 0.000812 1.007104 2500.000000
 130.000000 -0.556174 -49.999891 -8.001665 0.000781 1.007104 2600.000000
 135.000000 -1.864363 -38.263185 -8.024017 0.000752 1.007104 2700.000000
 140.000000 -0.356061 -45.305703 -8.045556 0.000725 1.007104 2800.000000
 145.000000 1.138578 -45.938480 -8.066340 0.000700 1.007104 2900.000000
 150.000000 1.445002 -36.096915 -8.086419 0.000677 1.007104 3000.000000
 155.000000 0.993031 -31.314944 -8.105840 0.000655 1.007104 3100.000000
 160.000000 0.834470 -49.999728 -8.124645 0.000634 1.007104 3200.000000
 165.000000 1.016774 -38.613447 -8.142871 0.000615 1.007104 3300.000000
 170.000000 1.279673 -36.976266 -8.160553 0.000597 1.007104 3400.000000
 175.000000 0.076105 -44.261307 -8.177723 0.000580 1.007104 3500.000000
 180.000000 0.006113 -50.000000 -8.194409 0.000564 1.007104 3600.000000
 185.000000 -1.054405 -34.811576 -8.210638 0.000549 1.007104 3700.000000
 190.000000 -1.964835 -26.549850 -8.226434 0.000534 1.007104 3800.000000
 195.000000 -1.726436 -10.778009 -8.241803 0.000521 1.007104 3900.000000
 200.000000 1.455532 -20.450940 -8.249198 0.000508 1.007196 4000.000000
