#! FIELDS time dD opes.bias opes.rct opes.zed opes.neff opes.nker
 350.000000 0.065735 -36.417976 -0.277995 0.005870 101.052904 6138.000000
 355.000000 0.014347 -40.424131 -0.286398 0.005782 101.052904 6231.000000
 360.000000 -0.031871 -31.788035 -0.294684 0.005712 101.052904 6307.000000
 365.000000 -0.077026 -30.504131 -0.302855 0.005646 101.052904 6381.000000
 370.000000 0.008087 -40.934489 -0.310915 0.005582 101.052904 6454.000000
 375.000000 0.009313 -40.016070 -0.318867 0.005518 101.052904 6529.000000
 380.000000 -0.012185 -47.411682 -0.326713 0.005460 101.052904 6599.000000
 385.000000 -0.032405 -34.632462 -0.334457 0.005402 101.052904 6670.000000
 390.000000 0.045257 -37.962289 -0.342102 0.005358 101.052904 6724.000000
 395.000000 0.003974 -30.945727 -0.349648 0.005298 101.052904 6800.000000
 400.000000 0.056388 -31.193985 -0.357100 0.005242 101.052904 6873.000000
 405.000000 0.052998 -29.034010 -0.364459 0.005185 101.052904 6948.000000
 410.000000 0.025586 -28.396923 -0.371728 0.005141 101.052904 7008.000000
 415.000000 0.085790 -24.759403 -0.378909 0.005078 101.052904 7095.000000
 420.000000 -0.009539 -30.728989 -0.386004 0.005029 101.052904 7164.000000
 425.000000 0.082164 -30.093750 -0.393015 0.004985 101.052904 7227.000000
 430.000000 0.090352 -31.192542 -0.399944 0.004936 101.052904 7299.000000
 435.000000 0.005579 -30.758752 -0.406793 0.004890 101.052904 7368.000000
 440.000000 -0.000129 -27.459342 -0.413563 0.004841 101.052904 7442.000000
 445.000000 0.077739 -28.124968 -0.420257 0.004804 101.052904 7499.000000
 450.000000 0.085274 -23.506653 -0.426876 0.004759 101.052904 7570.000000
 455.000000 0.001924 -31.777527 -0.433423 0.004718 101.052904 7636.000000
 460.000000 -0.068964 -28.547871 -0.439897 0.004677 101.052904 7704.000000
 465.000000 -0.004139 -29.144651 -0.446302 0.004643 101.052904 7759.000000
 470.000000 -0.041810 -28.863439 -0.452638 0.004597 101.052904 7837.000000
 475.000000 0.074441 -30.362338 -0.458907 0.004563 101.052904 7895.000000
 480.000000 0.016488 -30.571933 -0.465110 0.004525 101.052904 7962.000000
 485.000000 0.033101 -32.275384 -0.471250 0.004490 101.052904 8025.000000
 490.000000 -0.016896 -28.608970 -0.477326 0.004458 101.052904 8082.000000
 495.000000 0.089121 -23.273931 -0.483340 0.004425 101.052904 8142.000000
 500.000000 0.043483 -28.544173 -0.489294 0.004383 101.052904 8221.000000
